,,,,TestCentral,,,
,,,,,,,
,,,,,,,
,,,,,,,
Regression Level,TestCase,Case Description,Result,Assigned To,CR/BR Reasons,Comments,
4,DSR SI&T.A/V Presentation.Video:001-004,4:3 Zoom setting,P,"Melucci, Nicholas (BPRF84)",,S12 (build 459),
4,DSR SI&T.A/V Presentation.Video:001-005,Change output resolution after Zoom.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:001-006,Convert interlace to progressive,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:001-007,3:2 pulldown,P,"Melucci, Nicholas (BPRF84)",,S12 (build 431) using any ENC 1 channel,
5,DSR SI&T.A/V Presentation.Video:001-008,Reverse 3:2 pulldown,,"Melucci, Nicholas (BPRF84)",,,
2,DSR SI&T.A/V Presentation.Video:001-009,Generate full-screen OSD graphics in combination with the active scaling of the video service.,P,"Purba, Josua (jpurba)",,,
4,DSR SI&T.A/V Presentation.Video:001-010,Maintain the native aspect ratio of the scaled video being displayed.,P,"Melucci, Nicholas (BPRF84)",,S12 (build 459),
4,DSR SI&T.A/V Presentation.Video:001-011,Full screen display of 4:3 content on 16:9 TVs.,P,"Melucci, Nicholas (BPRF84)",,S12 (build 459),
3,DSR SI&T.A/V Presentation.Video:001-012,4:3 Stretch mode order,P,"Purba, Josua (jpurba)",,,
2,DSR SI&T.A/V Presentation.Video:001-013,Graphics Sanity Check,P,"Purba, Josua (jpurba)",,,
3,DSR SI&T.A/V Presentation.Video:002-001,1080i format/resolution on the HDMI.,P,"Purba, Josua (jpurba)",,,
5,DSR SI&T.A/V Presentation.Video:002-002,1080i format/resolution on the Component Video output.,,,,,
5,DSR SI&T.A/V Presentation.Video:002-003,16:9 displayfrom 4:3 source using the pillarbox (sidebar) technique on 1080i HDMI output.,,"Melucci, Nicholas (BPRF84)",,,
3,DSR SI&T.A/V Presentation.Video:002-005,720p format/resolution on the HDMI.,P,"Purba, Josua (jpurba)",,,
5,DSR SI&T.A/V Presentation.Video:002-007,16:9 display from 4:3 source using the pillarbox (sidebar) technique on 720p HDMI output.,,"Melucci, Nicholas (BPRF84)",,,
3,DSR SI&T.A/V Presentation.Video:002-009,480p format/resolution on the HDMI.,P,"Purba, Josua (jpurba)",,,
5,DSR SI&T.A/V Presentation.Video:002-011,16:9 displayfrom 4:3 source using the pillarbox (sidebar) technique on 480p HDMI output.,,"Melucci, Nicholas (BPRF84)",,,
3,DSR SI&T.A/V Presentation.Video:002-013,4:3 display from 16:9 source content using the letterbox technique on 480p HDMI output.,P,"Purba, Josua (jpurba)",,,
3,DSR SI&T.A/V Presentation.Video:002-015,480i format/resolution on the HDMI.,F,"Purba, Josua (jpurba)",Mingle 6833,"If HDMI is in use, immediately after selecting 480i and exiting the menus, video remains in 1/4 screen with a black background. Then unit recovers on the next channel tune. This is 100% reproducible on the 800. On the 830, it seems to depend on the particular TV. On some it works correctly while on others it behaves like the 800.",
5,DSR SI&T.A/V Presentation.Video:002-017,4:3 display from 16:9 source content using the letterbox technique on 480i HDMI output.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:002-019,1080p format/resolution on the HDMI.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:002-022,HDMI output 720 by 480; 4:3; 29.97 fps; interlaced scan.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:002-023,HDMI output 720 by 480; 4:3; 30 fps; interlaced scan.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:002-028,HDMI output 720 by 480; 4:3; 59.94 fps; progressive scan.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:002-029,HDMI output 720 by 480; 4:3; 60 fps; progressive scan.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:002-030,HDMI output 720 by 480; 16:9; 59.94 fps; progressive scan.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:002-031,HDMI output 720 by 480; 16:9; 60 fps; progressive scan.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:002-034,HDMI output 1280 by 720; 16:9; 59.94 fps; progressive scan.,P,"Melucci, Nicholas (BPRF84)",,S12 (build 431). Used lab VC 805,
5,DSR SI&T.A/V Presentation.Video:002-035,HDMI output 1280 by 720; 16:9; 60 fps; progressive scan.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:002-038,HDMI output 1920 by 1080; 16:9; 29.97 fps; interlaced scan.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:002-039,HDMI output 1920 by 1080; 16:9; 30 fps; interlaced scan.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:002-040,HDMI output 1920 by 1080; 16:9; 23.98 fps; progressive scan.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:002-041,HDMI output 1920 by 1080; 16:9; 24 fps; progressive scan.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:002-042,HDMI output 1920 by 1080; 16:9; 29.97 fps; progressive scan.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:002-043,HDMI output 1920 by 1080; 16:9; 30 fps; progressive scan.,,"Melucci, Nicholas (BPRF84)",,,
3,DSR SI&T.A/V Presentation.Video:002-045,Disable component output when 3D content acquired,,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-003,MPEG-2 full resolution with B-frames,,"Melucci, Nicholas (BPRF84)",,,
3,DSR SI&T.A/V Presentation.Video:004-004,MPEG-2 with progressive (i-slice) refresh.,,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-005,"MPEG-2 1920 X 1080, 16:9, 23.976 fps, progressive scan.",P,"Melucci, Nicholas (BPRF84)",,Adara S12 (build 459).  Used a stream.,
4,DSR SI&T.A/V Presentation.Video:004-006,"MPEG-2 1920 X 1080, 16:9, 24 fps,  progressive scan.",P,"Melucci, Nicholas (BPRF84)",,Adara S12 (build 459).  Used a stream.,
5,DSR SI&T.A/V Presentation.Video:004-007,"MPEG-2 1920 X 1080, 16:9, 29.97 fps, progressive scan.",P,"Melucci, Nicholas (BPRF84)",,S12 (build 459).  Used a stream.,
5,DSR SI&T.A/V Presentation.Video:004-008,"MPEG-2 1920 X 1080, 16:9, 30 fps,  progressive scan.",P,"Melucci, Nicholas (BPRF84)",,S12 (build 459).  Used a stream.,
1,DSR SI&T.A/V Presentation.Video:004-009,"MPEG-2 1920 X 1080, 16:9, 29.97 fps, interlaced scan.",P,"Purba, Josua (jpurba)",,,
3,DSR SI&T.A/V Presentation.Video:004-010,"MPEG-2 1920 X 1080, 16:9, 30 fps, interlaced scan.",P,"Purba, Josua (jpurba)",,Used stream.,
5,DSR SI&T.A/V Presentation.Video:004-011,"MPEG-2 1440 X 1080,  16:9, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:004-012,"MPEG-2 1440 X 1080, 16:9, 24 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:004-013,"MPEG-2 1440 X 1080, 16:9, 29.97 fps,  progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:004-014,"MPEG-2 1440 X 1080, 16:9, 30 fps, progressive scan.",P,"Melucci, Nicholas (BPRF84)",,S12 (build 431).  Used a stream.,
5,DSR SI&T.A/V Presentation.Video:004-015,"MPEG-2 1440 X 1080, 16:9, 29.97 fps, interlaced scan.",P,"Melucci, Nicholas (BPRF84)",,S12 (build 431).  Used a stream.,
5,DSR SI&T.A/V Presentation.Video:004-016,"MPEG-2 1440 X 1080, 16:9, 30 fps, interlaced scan.",P,"Melucci, Nicholas (BPRF84)",,S12 (build 431).  Used a stream.,
5,DSR SI&T.A/V Presentation.Video:004-017,"MPEG-2 1280 X 1080, 16:9, 29.97 fps, progressive scan.",P,"Melucci, Nicholas (BPRF84)",,S12 (build 431).  Used a stream.,
5,DSR SI&T.A/V Presentation.Video:004-018,"MPEG-2 1280 X 1080, 16:9, 30 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-019,"MPEG-2 1280 X 720, 16:9, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-020,"MPEG-2 1280 X 720, 16:9, 24 fps, progressive scan.",P,"Melucci, Nicholas (BPRF84)",,S12 (build 431).  Used a stream.,
4,DSR SI&T.A/V Presentation.Video:004-021,"MPEG-2 1280 X 720, 16:9, 29.97 fps, progressive scan.",P,"Melucci, Nicholas (BPRF84)",,S12 (build 431).  Used a stream.,
4,DSR SI&T.A/V Presentation.Video:004-022,"MPEG-2 1280 X 720, 16:9, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
1,DSR SI&T.A/V Presentation.Video:004-023,"MPEG-2 1280 x 720, 16:9, 59.94 fps, progressive scan.",P,"Purba, Josua (jpurba)",,,
5,DSR SI&T.A/V Presentation.Video:004-024,"MPEG-2 1280 X 720, 16:9, 60 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-025,"MPEG-2 960 X 540, 16:9, 59.94 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-026,"MPEG-2 960 X 540, 16:9, 60 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-027,"MPEG-2 720 X 480, 16:9, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-028,"MPEG-2 720 X 480, 16:9, 24 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-029,"MPEG-2 720 X 480, 16:9, 29.97 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-030,"MPEG-2 720 X 480, 16:9, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-031,"MPEG-2 720 X 480, 16:9, 59.94 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-032,"MPEG-2 720 X 480, 16:9, 60 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:004-033,"MPEG-2 720 X 480, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
3,DSR SI&T.A/V Presentation.Video:004-034,"MPEG-2 720 X 480, 4:3, 24 fps, progressive scan.",P,"Purba, Josua (jpurba)",,,
4,DSR SI&T.A/V Presentation.Video:004-035,"MPEG-2 720 X 480, 4:3, 29.97 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-036,"MPEG-2 720 X 480, 4:3, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-037,"MPEG-2 720 X 480, 4:3, 59.94 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-038,"MPEG-2 720 X 480, 4:3, 60 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-039,"MPEG-2 720 X 480, 16:9, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-040,"MPEG-2 720 X 480, 16:9, 30 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
1,DSR SI&T.A/V Presentation.Video:004-041,"MPEG-2 720 X 480, 4:3, 29.97 fps, interlaced scan.",P,"Purba, Josua (jpurba)",,,
4,DSR SI&T.A/V Presentation.Video:004-042,"MPEG-2 704 X 480, 16:9, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-043,"MPEG-2 704 X 480, 16:9, 24 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-044,"MPEG-2 704 X 480, 16:9, 29.97 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-045,"MPEG-2 704 X 480, 16:9, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-046,"MPEG-2 704 X 480, 16:9, 59.94 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-047,"MPEG-2 704 X 480, 16:9, 60 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-048,"MPEG-2 704 X 480, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-049,"MPEG-2 704 X 480, 4:3, 24 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-050,"MPEG-2 704 X 480, 4:3, 29.97 fps, progressive scan.",P,"Melucci, Nicholas (BPRF84)",,S12 (build 431). Used a stream.,
4,DSR SI&T.A/V Presentation.Video:004-051,"MPEG-2 704 X 480, 4:3, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-052,"MPEG-2 704 X 480, 4:3, 59.94 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-053,"MPEG-2 704 X 480, 4:3, 60 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-054,"MPEG-2 704 X 480, 16:9, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-055,"MPEG-2 704 X 480, 16:9, 30 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-056,"MPEG-2 704 X 480, 4:3, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:004-057,"MPEG-2 704 X 480, 4:3, 30 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:004-058,"MPEG-2 640 X 480, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:004-059,"MPEG-2 640 X 480, 4:3, 24 fps, progressive scan.",P,"Melucci, Nicholas (BPRF84)",,Adara S12 (build 459).  Used a stream.,
10,DSR SI&T.A/V Presentation.Video:004-060,"MPEG-2 640 X 480, 4:3, 29.97 fps, progressive scan.",P,"Melucci, Nicholas (BPRF84)",,Adara S12 (build 459).  Used a stream.,
10,DSR SI&T.A/V Presentation.Video:004-061,"MPEG-2 640 X 480, 4:3, 30 fps, progressive scan.",P,"Melucci, Nicholas (BPRF84)",,Adara S12 (build 459).  Used a stream.,
10,DSR SI&T.A/V Presentation.Video:004-062,"MPEG-2 640 X 480, 4:3, 59.94 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:004-063,"MPEG-2 640 X 480,  4:3, 60 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:004-064,"MPEG-2 640 X 480, 4:3, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:004-065,"MPEG-2 640 X 480, 4:3, 30 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:004-066,"MPEG-2 544 X 480, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:004-067,"MPEG-2 544 X 480, 4:3, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:004-068,"MPEG-2 528 X 480, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:004-069,"MPEG-2 528 X 480, 4:3, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:004-070,"MPEG-2 480 X 480, 4:3, 30 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:004-071,"MPEG-2 352 X 480, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:004-072,"MPEG-2 352 X 480, 4:3, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:004-073,"MPEG-2 320 X 240, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:004-074,"MPEG-2 320 X  240, 4:3, 29.97 fps, interlaced scan.",P,"Melucci, Nicholas (BPRF84)",,Adara S12 (build 459).  Used a stream.,
10,DSR SI&T.A/V Presentation.Video:004-075,"MPEG-2 160 X 120, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:004-076,"MPEG-2 160 X 120, 4:3, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:004-077,"MPEG-2 720 X 480, 4:3, 30 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:004-078,"MPEG-2 1280 X 1080, 16:9, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:004-079,"MPEG-2 1280 X 1080, 16:9, 24 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:004-080,"MPEG-2 1280 X 1080, 16:9, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:004-081,"MPEG-2 1280 X 1080, 16:9, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
2,DSR SI&T.A/V Presentation.Video:004-082,"MPEG-2 1920 X 1080, 16:9, 59.94 fps,  progressive scan.",B,"Purba, Josua (jpurba)",Test Environment Unavailable,"Corner case, could not find treaming file MPEG2 1920x1080 16:9, 59.94 fps.",
2,DSR SI&T.A/V Presentation.Video:004-083,"MPEG-2 1920 X 1080, 16:9, 60 fps,  progressive scan.",B,"Purba, Josua (jpurba)",Test Environment Unavailable,"Corner case, could not find streaming file MPEG2 1920x1080 16:9, 60 fps.",
3,DSR SI&T.A/V Presentation.Video:005-001,Display MPEG-2 still images up to  960 x 540,B,"Cobbs, David (MGIA1180)",Test Environment Unavailable,Unable to identify and locate the necessary streams to verify these cases. This needs further study and investigation.,
3,DSR SI&T.A/V Presentation.Video:005-002,Display MPEG-2 low bit rate streams up to 960 x 540  [Note low delay mode images correspond to those used in music services.],D,"Cobbs, David (MGIA1180)",,This test case and related requirement applies to the DSR6xx but not the 8xx.,
3,DSR SI&T.A/V Presentation.Video:005-003,Display MPEG-4 AVC still images  up to 960 x 540,B,"Cobbs, David (MGIA1180)",Test Environment Unavailable,Unable to identify and locate the necessary streams to verify these cases. This needs further study and investigation.,
3,DSR SI&T.A/V Presentation.Video:005-004,Display MPEG-4 AVC low bit rate streams up to 960 x 540,D,"Cobbs, David (MGIA1180)",,This test case and related requirement applies to the DSR6xx but not the 8xx.,
3,DSR SI&T.A/V Presentation.Video:005-005,JPEG images,P,"Cobbs, David (MGIA1180)",,use lab channel 701,
4,DSR SI&T.A/V Presentation.Video:005-006,PNG,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:006-001,"Set Output Format to ""NATIVE""",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:006-002,Set Output Format to HDMI,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:006-003,Set 4x3 Over Ride to 480i,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:006-004,Set 4x3 Over Ride to 480P,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:006-005,Set 4x3 Over Ride to OFF,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:006-006,Set TV Type to 16x9,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:006-007,Set TV Type to 4x3 Letter box,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:006-008,Set TV Type to 4x3 Pan/ Scan,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:006-010,Set output Format to 1080i,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:006-011,Set Out Format to 720P,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:006-012,Set Output Format to 480P,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:006-013,Set Output Format to 480i,,"Melucci, Nicholas (BPRF84)",,,
3,DSR SI&T.A/V Presentation.Video:007-001,16:9 Zoom Modes,P,"Cobbs, David (MGIA1180)",,,
5,DSR SI&T.A/V Presentation.Video:008-003,MPEG-4 AVC HP@L3 for standard definition at up to 10 Mbps.,,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-004,MPEG-4 AVC HP@L4 for high definition at up to 20 Mbps.,,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-005,"MPEG-4 AVC 1920 X 1080, 16:9, 23.976 fps, progressive scan.",P,"Melucci, Nicholas (BPRF84)",,S12 (build 431).  Used a stream.,
4,DSR SI&T.A/V Presentation.Video:008-006,"MPEG-4 AVC 1920 X 1080, 16:9, 24 fps, progressive scan.",P,"Melucci, Nicholas (BPRF84)",,S12 (build 459).  Used a stream.,
5,DSR SI&T.A/V Presentation.Video:008-007,"MPEG-4 AVC 1920 X 1080, 16:9, 29.97 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
1,DSR SI&T.A/V Presentation.Video:008-008,"MPEG-4 AVC 1920 X 1080, 16:9, 29.97 fps, interlaced scan.",P,"Purba, Josua (jpurba)",,,
5,DSR SI&T.A/V Presentation.Video:008-009,"MPEG-4 AVC 1920 X 1080, 16:9, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
3,DSR SI&T.A/V Presentation.Video:008-010,"MPEG-4 AVC 1920 X 1080, 16:9, 30 fps, interlaced scan.",P,"Purba, Josua (jpurba)",,use streaming file.,
5,DSR SI&T.A/V Presentation.Video:008-011,"MPEG-4 AVC 1440 X 1080,  16:9, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-012,"MPEG-4 AVC 1440 X 1080, 16:9, 24 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-013,"MPEG-4 AVC 1440 X 1080, 16:9, 29.97 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-014,"MPEG-4 AVC 1440 X 1080, 16:9, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-015,"MPEG-4 AVC 1440 X 1080, 16:9, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-016,"MPEG-4 AVC 1440 X 1080, 16:9, 30 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-017,"MPEG-4 AVC 1280 X 1080, 16:9, 29.97 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-018,"MPEG-4 AVC 1280 X 720, 16:9, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-019,"MPEG-4 AVC 1280 X 720, 16:9, 24 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-020,"MPEG-4 AVC 1280 X 720, 16:9, 29.97 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-021,"MPEG-4 AVC 1280 X 720, 16:9, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
1,DSR SI&T.A/V Presentation.Video:008-022,"MPEG-4 AVC 1280 X 720, 16:9, 59.94 fps, progressive scan.",P,"Purba, Josua (jpurba)",,,
3,DSR SI&T.A/V Presentation.Video:008-023,"MPEG-4 AVC 1280 X 720, 16:9, 60 fps, progressive scan.",P,"Purba, Josua (jpurba)",,use streaming file.,
4,DSR SI&T.A/V Presentation.Video:008-024,"MPEG-4 AVC 960 X 540, 16:9, 59.94 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-025,"MPEG-4 AVC 960 X 540, 16:9, 60 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-026,"MPEG-4 AVC 720 X 480, 16:9, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-027,"MPEG-4 AVC 720 X 480, 16:9, 24 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-028,"MPEG-4 AVC 720 X 480, 16:9, 29.97 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-029,"MPEG-4 AVC 720 X 480, 16:9, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-030,"MPEG-4 AVC 720 X 480, 16:9, 59.94 fps, progressive scan.",P,"Melucci, Nicholas (BPRF84)",,Adara S12 - build 459.  Used a stream.,
4,DSR SI&T.A/V Presentation.Video:008-031,"MPEG-4 AVC 720 X 480, 16:9, 60 fps, progressive scan.",P,"Melucci, Nicholas (BPRF84)",,S12 (build 459).  Used a stream.,
5,DSR SI&T.A/V Presentation.Video:008-032,"MPEG-4 AVC 720 X 480, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
3,DSR SI&T.A/V Presentation.Video:008-033,"MPEG-4 AVC 720 X 480, 4:3, 24 fps, progressive scan.",P,"Purba, Josua (jpurba)",,T:\STREAMS\MPEG-4 Streams\MPEG4_SD\720x480\720x480p\Coral_Reef_M4_720_480p_4x3_24fps.trp,
